leaderID,forceful,enabling,strategic,operational,vitality,productivity,effect
5784,0.328842116,0.20566665,0.039335743,0.183423112,-0.996702253,-0.882733921,1.25
5786,0.315263201,0.125040273,0.139408759,0.085075494,-1.227107525,-0.673263808,2.043281674
5787,0.396439156,0.378806228,0.373118737,0.23835004,-0.684044003,-0.482990915,0.957427108
5791,0.664032986,0.426918368,0.492473039,0.238252997,0.159270895,0.225061546,1.030776406
5793,0.041440756,0.035653862,0.140572963,0.005363047,0.129311121,-0.005975593,0.381881308
5795,NA,NA,NA,NA,NA,NA,1.010362971
5796,0.045486057,0.290783499,0.054534645,0.155331808,0.903948957,0.17246833,1
5797,0.270564027,0.444128188,0.487574208,0.090889777,0.21296807,0.639151515,0.670820393
5799,0.138607962,0.207266482,0.172880633,0.071159706,0.473333115,0.66071854,1.044828535
5801,0.341806691,0.191250775,0.477005957,0.259209995,-0.113681776,-0.057114768,1.369306394
5803,0.54089267,0.759242429,0.267461197,0.045927768,NA,NA,1
5804,0.22327912,0.037914196,0.186584019,0.068150359,0.756031592,0.829424408,0.707106781
5805,0.382070669,0.351645169,0.15562638,0.223144397,NA,NA,0.570087713
5809,0.20610036,0.407529854,0.404136346,0.332257991,-0.222064417,-0.704289999,1.5
5815,0.536654048,0.465961918,0.121968349,0.160274962,-0.175005294,-0.555103034,0.746324326
5817,0.585401114,0.360218375,0.153889875,0.142780681,0.492378042,0.807584983,1.069044968
5818,0.30948593,0.075652882,0.202890271,0.041643132,0.041589133,-0.682450574,0.404145188
5819,0.438030372,0.411602678,0.068097755,0.157261432,1.006650832,0.96446188,1.572645633
5820,0.071049374,0.088032686,0.316950665,0.293367306,-0.423678957,-0.461423889,1.190238071
5822,0.24406081,0.309842869,0.269915367,0.101730776,0.88490403,0.025601887,1
5824,0.543408989,0.147646296,0.468446483,0.152688845,NA,NA,1.227576655
5829,0.225657131,0.168037446,0.184671576,0.089313882,1.006650832,0.96446188,0.911043358
5835,0.258723067,0.189602126,0.110418548,0.070985346,-1.344789287,-1.580775928,0.763762616
5837,1.041628239,0.650803123,0.245076993,0.131731347,-0.527644952,0.723092605,1.030776406
5841,0.41339818,0.255205151,0.426212136,0.086004479,-0.457703771,-0.723808902,0.961769203
5845,0.16460778,0.055282835,0.227355972,0.034587783,-0.501474389,-0.872723467,0.408656335
5846,0.583486887,0.489801375,0.243496669,0.036441947,0.144291008,0.109542976,0.836660027
5847,0.194406602,0.123373672,0.277814361,0.224581968,0.144291008,0.109542976,1.283688881
5848,0.177900799,0.004080859,0.160515336,0.015392172,0.05656902,-0.566932005,0.577350269
5850,0.014155852,0.085669543,0.230510325,0.024251308,-0.718068816,-0.745375927,0.288675135
5851,0.490746704,0.411252487,0.378511024,0.1227114,0.144291008,0.109542976,0.559016994
5854,0.292944997,0.423003219,0.411613916,0.296364689,0.041589133,-0.682450574,0.584522597
5856,0.884954202,0.293477413,0.301447822,0.2484261,0.41963594,0.246628571,0.288675135
5857,0.327089228,0.197863103,0.062828284,0.150144007,0.492378042,0.807584983,1.089724736
5858,0.06219241,0.154895446,0.127836239,0.029709025,0.398975288,0.275928322,0.648395455
5860,0.666215997,0.321002177,0.105164669,0.123441669,-0.003626357,0.766499055,0.866025404
5869,1.12312713,1.018635409,0.830615994,0.404358927,-0.326987699,0.070505171,2.390664715
5870,0.104513558,0.026425123,0.11601699,0.042756057,0.148356048,0.14089085,1.5
5871,0.14402159,0.199106999,0.103410784,0.064456023,-0.454415266,-0.723536502,0.591607978
5872,0.991001614,0.782746912,0.526972291,0.419778865,-1.552414443,-1.597974308,2.015564437
5875,0.103346655,0.140239189,0.214601604,0.063923894,0.668309604,0.152949427,0.458711965
5876,1.018798267,0.544019198,0.380633418,0.206854442,0.144291008,0.109542976,0.773923984
5877,0.33903448,0.275603308,0.14759042,0.143284504,0.144291008,0.109542976,0.67946057
5879,0.338175467,0.051052033,0.245793766,0.047215843,0.751966552,0.798076535,0.485197554
5882,0.568486098,0.259326313,0.37548538,0.187407368,0.144291008,0.109542976,0.97894501
5888,0.08858993,0.066242173,0.271405758,0.06341084,0.404656054,0.131110002,2.629258451
5889,0.375127767,0.108400184,0.314573295,0.111820456,0.129311121,-0.005975593,0.559016994
5893,0.057338666,0.031444131,0.030660336,0.09086338,0.658563798,0.266419873,0.447213595
5894,0.47656004,0.230251569,0.216293135,0.082888923,0.227947957,0.754670084,1.296498782
5898,0.130423178,0.142041268,0.23317481,0.035027067,0.041589133,-0.682450574,0.360555128
5900,1.103376664,0.248040422,0.480556,0.385030802,NA,NA,0.974679434
5902,0.544609201,0.327975912,0.155101534,0.17970298,0.389676167,0.015591433,0.904000369
5906,1.354262166,0.711795717,1.542143751,0.53972732,-0.718068816,-0.745375927,1.396424004
5908,0.361555795,0.208413563,0.379063675,0.179947335,-0.439435379,-0.608017933,1
5912,0.360910465,0.203466298,0.578258754,0.157783368,-1.242087411,-0.788782378,1.859569843
5914,0.209137075,0.042809465,0.228250803,0.058220847,0.144291008,0.109542976,0.359894164
5915,0.330368612,0.150465689,0.012142546,0.068071352,0.026609246,-0.797969143,0
5916,NA,NA,NA,NA,0.125246082,-0.037323466,1.25
5917,0.753483207,0.429781286,0.513541865,0.210527907,1.006650832,0.96446188,1.425392025
5919,0.330161076,0.199651402,0.183041406,0.117361568,-0.016660667,0.879697102,0.487339717
5920,NA,NA,NA,NA,0.922993884,0.319334772,0.288675135
5921,0.377825174,0.387958551,0.306348697,0.112297394,0.7313059,0.827376285,1.357080199
5922,0.45190995,0.221193268,0.308298529,0.11612651,-0.013372162,0.879969501,0.453938989
5923,0.18980054,0.063799921,0.242590418,0.1997299,0.144291008,0.109542976,0.901849951
5925,0.227607533,0.219534685,0.067442327,0.030271968,0.141002504,0.109270577,0.25
5927,0.423590586,0.304521519,0.56713048,0.208021913,0.392964672,0.015863832,1.032139768
5929,0.569923948,0.45227159,1.038529236,0.120217561,0.756031592,0.829424408,1.350925609
5933,0.133663393,0.580743082,0.365061032,0.106240321,-0.630346827,-0.068900946,1.5
5937,NA,NA,NA,NA,-0.752093629,-1.007760939,1.125462868
5940,0.38248167,0.121890642,0.280005065,0.178306164,NA,NA,0.694022094
5950,NA,NA,NA,NA,0.159270895,0.225061546,1.58113883
5955,0.889158672,0.367387798,0.516244166,0.331257115,-1.496771692,-0.955167723,3.473110997
5962,0.254280257,0.152096596,0.214635097,0.19344395,0.129311121,-0.005975593,0.434213164
5963,0.075244181,0.360291042,0.12266892,0.301319666,-0.379727587,0.066136526,1.030776406
5965,0.158764301,0.109259135,0.207810249,0.137077775,0.473333115,0.66071854,1.125771341
5968,NA,NA,NA,NA,0.144291008,0.109542976,1.892969449
5974,0.254583848,0.34654757,0.171069474,0.207858765,0.389676167,0.015591433,0.776323754
5976,0.251557627,0.083180357,0.179008568,0.080183204,-1.305083708,-1.463209236,1.02824689
5978,0.294517241,0.409954348,0.14757771,0.051769727,-0.335956969,0.215051092,0.447213595
5979,0.485294905,0.55289161,0.23505792,0.10278482,-0.615366941,0.046617623,1.786896751
5982,0.277388287,0.131776041,0.171356137,0.072915439,0.277228486,-0.662931671,0.731925055
5989,0.00369197,0.140246857,0.317454943,0.095563536,-0.179070334,-0.586450907,1.457737974
5991,0.679908963,0.836464237,0.632891143,0.203756051,-0.175005294,-0.555103034,1.505545305
5997,0.35272756,0.213937785,0.292118541,0.145770962,-0.047396975,0.617584489,0.816496581
6001,0.31021114,0.125703521,0.274835944,0.138119978,-0.366693277,-0.047061521,0.816496581
6004,0.443640574,0.372484292,0.191939986,0.379252477,0.144291008,0.109542976,4.687216658
6009,1.128068356,0.615549266,0.359003439,0.30116033,0.163335935,0.256409419,1.055914465
6012,0.357267777,0.064839803,0.378244746,0.114830835,-0.19405022,-0.701969477,0.40824829
6013,0.302216221,0.243614221,0.09465573,0.160467687,0.163335935,0.256409419,0.607492896
6014,0.307381661,0.182999625,0.105438843,0.278458908,0.488313002,0.77623711,0.795281222
6015,0.097573126,0.131713474,0.159557121,0.043430155,-0.615366941,0.046617623,0.547722558
6020,0.326733651,0.072713676,0.086048378,0.134090402,-0.091348345,0.090024074,0.674801558
6026,0.425851602,0.242205092,0.277397476,0.129658786,-1.202381833,-0.671215685,0.600925213
6032,0.059723445,0.107340733,0.137734477,0.0470475,-0.134342429,-0.027815018,0.731778655
6033,0.461101558,0.390768201,0.066114493,0.043733268,0.041589133,-0.682450574,1.322875656
6038,0.212920158,0.184527382,0.375586382,0.151534644,-0.355001895,0.068184649,0.752970309
6039,0.352862443,0.246556994,0.320471724,0.073001805,-0.19405022,-0.701969477,0.262995564
6042,0.746475857,0.476056421,0.523859831,0.354030635,-0.106328232,-0.025494496,0.916685606
6046,0.377647021,0.140802746,0.321085767,0.09558349,-0.442723884,-0.608290332,0.577350269
6047,0.69044022,0.254357067,0.376662084,0.175624532,-0.703088929,-0.629857358,0.605530071
6053,0.452001013,0.426316794,0.31670245,0.132199243,0.044877638,-0.682178175,1.211060142
6056,0.154712255,0.054147628,0.079730029,0.019767706,NA,NA,0.204124145
6057,0.529659392,0.61796656,0.487676068,0.092980844,0.144291008,0.109542976,0.478713554
6059,0.018670682,0.031604351,0.048372525,0.006967394,0.144291008,0.109542976,0.478713554
6060,0.258229796,0.023706444,0.267010235,0.018247062,0.668309604,0.152949427,0.763762616
6062,0.077777505,0.13601688,0.181240363,0.222924256,-0.046132856,-1.358925555,0.901387819
6065,0.488866285,0.246551281,0.136790468,0.24847345,0.658563798,0.266419873,1.439245834
6066,0.057193719,0.107112036,0.031213836,0.027698217,0.7313059,0.827376285,0.913213192
6077,0.665255591,0.577924827,0.2196653,0.231401986,0.159270895,0.225061546,0.801040989
6081,0.572571869,0.307525614,0.329934979,0.249339271,-0.718845351,-0.776451401,0.645497224
6083,0.100078715,0.029803038,0.089309879,0.011919226,0.041589133,-0.682450574,1.414213562
6087,0.172144445,0.12497167,0.180977687,0.050785588,0.144291008,0.109542976,0.510310363
6088,0.293616469,0.181099812,0.388592231,0.061023367,0.495666547,0.807857383,1.120639698
6091,0.282725822,0.230647769,0.240378149,0.221988542,-0.222064417,-0.704289999,1.038963158
6093,NA,NA,NA,NA,-0.953708169,-0.76489483,3.122498999
6097,0.184284728,0.294242848,0.282614544,0.050087837,1.006650832,0.96446188,0.577350269
6100,0.46475622,0.284875093,0.209543906,0.216135147,0.144291008,0.109542976,0.986893274
6101,NA,NA,NA,NA,-0.355778431,0.037109175,1.302561579
6104,0.032695515,0.243535294,0.175778681,0.161503544,-1.305083708,-1.463209236,0.746519703
6110,0.164302776,0.210589908,0.232151654,0.000986506,-0.457703771,-0.723808902,0.381881308
6113,NA,NA,NA,NA,-0.351713391,0.068457048,0.866025404
6115,0.205404948,0.526606716,0.277833702,0.169214769,0.68735453,0.29981587,0.349319066
6117,0.292362801,0.384885861,0.417168311,0.195899961,0.407944558,0.131382401,0.879150869
6118,0.074364432,0.148090824,0.16221003,0.018007437,0.144291008,0.109542976,1.788854382
6121,0.473284876,0.38668334,0.344677028,0.165367398,0.7313059,0.827376285,0.958398031
6124,NA,NA,NA,NA,0.404656054,0.131110002,0.288675135
6128,0.104511907,0.366909388,0.226671929,0.205608233,-0.615366941,0.046617623,0.935414347
6131,0.439636369,0.154106726,0.678194537,0.177848478,0.668309604,0.152949427,1.224744871
6133,0.079443294,0.256281679,0.186016999,0.249548251,-0.222064417,-0.704289999,0.612372436
6139,0.221612825,0.080328381,0.142844936,0.099394897,-0.355001895,0.068184649,0.51754917
6141,0.428142123,0.044766307,0.169632784,0.24403781,-0.305721366,-1.349417107,1.504160896
6142,0.203940803,0.143607434,0.030474884,0.020617252,-0.718068816,-0.745375927,1.274894954
6146,0.401316077,0.25106491,0.368019623,0.122007304,-0.615366941,0.046617623,0.866025404
6151,0.324745386,0.297494446,0.358855557,0.224733211,-0.482429463,-0.725857025,1.258305739
6152,0.472173103,0.135924768,0.386418843,0.200409437,0.06063406,-0.535584131,0.837655458
6153,0.133880348,0.141318447,0.216218473,0.178326435,-0.981722366,-0.767215352,0.859124693
6160,0.26679559,0.279240656,0.268049967,0.184872358,-0.131053924,-0.027542618,1.527525232
6163,0.592671435,0.275433538,0.211144015,0.057219681,0.746285787,0.942894855,0.288675135
6169,0.453612244,0.07395496,0.344733822,0.104326817,0.026609246,-0.797969143,0.273861279
6170,0.456299668,0.343764132,0.350627331,0.057151673,0.659340334,0.297495347,0.83808171
6172,0.617533431,0.497081862,0.359751713,0.152270323,-0.652680259,-0.216039788,0.737563557
6174,0.422293877,0.40968173,0.188774662,0.212016186,0.640295407,0.150628905,0.935414347
6179,0.503491082,0.29084037,0.201246482,0.076078669,0.32022257,-0.54509258,0.5
6180,0.675786948,0.318624025,0.135132759,0.401758941,-0.355001895,0.068184649,1.322875656
6189,0.279372735,0.039381684,0.33303529,0.028645454,0.16004743,0.25613702,0.670820393
6190,0.596323248,0.925007865,0.257924101,0.259602706,0.580587615,-0.523525554,1.527961605
6191,0.07590017,0.075644303,0.098112997,0.061453861,-0.394707474,-0.049382043,0.478713554
6193,0.301395893,0.143876757,0.411480564,0.045349326,0.903948957,0.17246833,0.565961571
6199,0.56020359,0.739485409,0.376679685,0.121265137,-0.718068816,-0.745375927,0.5
6206,0.510788983,0.254206124,0.341746188,0.273458807,0.404656054,0.131110002,1.295734761
6208,0.360717954,0.030492607,0.458725731,0.17250678,0.668309604,0.152949427,1.040833
6210,0.24655321,0.227589253,0.105092899,0.147779445,0.144291008,0.109542976,0.809173594
6215,0.382787299,0.08640105,0.132891266,0.103423083,-0.091348345,0.090024074,1.218035759
6217,0.364243997,0.116421655,0.144524061,0.248519612,0.41963594,0.246628571,0.608276253
6218,0.483763686,0.52917825,0.12759442,0.116842862,0.404656054,0.131110002,1.433817748
6219,0.214671875,0.276978227,0.816652672,0.113604448,1.006650832,0.96446188,0.62915287
6221,0.095777513,0.027315141,0.035336028,0.091082278,-0.718068816,-0.745375927,2.020725942
6223,0.220978642,0.190336947,0.323467827,0.053986745,0.125246082,-0.037323466,0.974679434
6231,0.06975226,0.115210751,0.046201652,0.116909016,-0.551106524,-1.255465563,0.40824829
6234,0.126968535,0.138214272,0.242261051,0.079538085,0.144291008,0.109542976,0.704999156
6235,0.569578318,0.298034659,0.374279388,0.104014702,0.658563798,0.266419873,1.032795559
6240,0.164759992,0.289057637,0.167172113,0.022260228,0.246992883,0.901536527,2.46221445
6242,1.554120736,1.793363245,0.08204154,0.305528218,0.379930362,0.129061879,0.964365076
6243,1.611309983,1.2212416,0.862487307,0.257244221,-0.746083013,-0.747696449,2.632924546
6246,NA,NA,NA,NA,0.159270895,0.225061546,1.108677891
6248,0.225361821,0.060120399,0.169317048,0.050061724,0.144291008,0.109542976,0.251661148
6250,0.025621872,0.289269336,0.530473451,0.071095649,-1.130416266,-0.141334747,0.836660027
6253,1.556266115,1.409785612,0.168623245,0.079473998,0.488313002,0.77623711,2.081665999
6255,0.388070359,0.285886753,0.057464499,0.046668578,0.159270895,0.225061546,0.618610193
6262,0.432829095,0.052452104,0.176313183,0.106693261,NA,NA,0.707106781
6266,1.312801145,0.876703295,0.227886401,0.212857071,-0.355001895,0.068184649,0.9258201
6268,0.596186129,0.587375141,0.138948999,0.358866611,-0.435370339,-0.576670059,1.241638702
6269,0.446471447,0.388570717,0.59384643,0.055584721,0.041589133,-0.682450574,0.411298756
6273,0.515764649,0.30223646,0.453401797,0.121818979,0.227947957,0.754670084,0.639874988
6276,0.694926884,0.506087288,0.172973298,0.137637723,-0.150098851,-0.174409061,1.101123164
6294,0.398922667,0.345488995,0.231589054,0.299316225,0.159270895,0.225061546,1.095445115
6297,0.16543437,0.305714856,0.475181049,0.041115687,-0.19405022,-0.701969477,2.50454133
6298,0.253335903,0.161617707,0.315927484,0.098138203,-0.615366941,0.046617623,1.555161338
6299,0.130021814,0.096286749,0.073934677,0.049343184,-0.699023889,-0.598509484,1.107110855
6305,0.474554611,0.756180102,0.601666023,0.133383395,-0.615366941,0.046617623,1.076846421
6309,0.08652084,0.184062599,0.037739881,0.146698515,0.041589133,-0.682450574,0.853912564
6311,0.174724356,0.067386409,0.074148868,0.050801211,0.624538985,0.004034861,0.471030785
6312,0.1665279,0.112217904,0.05660818,0.047838492,0.144291008,0.109542976,0.288675135
6313,0.977364689,0.208684371,0.180736522,0.503425634,-1.31677509,-1.578455406,1.88248506
6314,0.090321818,0.134729627,0.146129991,0.052191581,0.125246082,-0.037323466,0.68495742
6317,NA,NA,NA,NA,0.771011479,0.944942977,0.584522597
6319,0.012134723,0.018399152,0.053641641,0.001841117,0.041589133,-0.682450574,1.095445115
6325,0.245848569,0.343227213,0.076444223,0.068349131,-0.457703771,-0.723808902,1.118033989
6328,0.250282029,0.495023159,0.529758617,0.102682371,-0.19405022,-0.701969477,1.017700489
6331,NA,NA,NA,NA,NA,NA,1.154700538
6332,0.897296503,0.449773673,0.151525842,0.322123684,0.178315822,0.371927989,0.303795436
6335,0.121669992,0.051386534,0.170154411,0.024119647,0.404656054,0.131110002,0.590726953
6338,0.343239713,0.333620583,0.224946326,0.088653933,-1.217361719,-0.786734255,0.741062019
6339,0.115835981,0.138229721,0.130360329,0.070898184,0.144291008,0.109542976,0.353553391
6342,0.357376746,0.287193936,0.226619515,0.192679508,-0.100317615,0.234569994,0.577350269
6347,0.412031369,0.251554931,0.302750465,0.17283885,0.144291008,0.109542976,0.34503278
6348,0.01898747,0.047456117,0.089080042,0.079943585,-0.091348345,0.090024074,1.702938637
6351,0.32109141,0.145632611,0.133097866,0.130059151,0.246992883,0.901536527,0.553398591
6352,0.337292755,0.125680326,0.370980128,0.072266405,-0.718068816,-0.745375927,1.281275406
6353,0.339585523,0.346995952,0.358485697,0.083526989,0.041589133,-0.682450574,1.228831875
6357,0.672932883,0.116682787,0.244932516,0.156705285,NA,NA,1.912840384
6362,0.247972071,0.167826975,0.340695496,0.09075093,0.041589133,-0.682450574,0.541987085
6365,0.501113078,0.056058898,0.144501979,0.166663462,0.668309604,0.152949427,0.988264472
6366,0.47489927,0.113100951,0.249556706,0.102523519,1.006650832,0.96446188,0.814248119
6369,0.11866027,0.28431628,0.480608245,0.204704411,0.163335935,0.256409419,0.763762616
6371,0.142778883,0.235340363,0.235748236,0.103842245,-0.134342429,-0.027815018,0.758727004
6373,0.213214801,0.255553825,0.20491489,0.093270232,-0.119362542,0.087703552,0.846069343
6374,0.378702242,0.248715816,0.168960491,0.012553527,-1.344789287,-1.580775928,2.05
6380,0.464581333,0.354885876,0.024870399,0.065636345,0.404656054,0.131110002,1.361371857
6386,0.506282409,0.507336569,0.466849735,0.227817425,-0.209030107,-0.817488046,0.937859264
6390,0.078889269,0.090484858,0.257005745,0.090849553,-0.615366941,0.046617623,1.212435565
6397,0.091698061,0.026568432,0.077729286,0.043369949,0.144291008,0.109542976,0.570087713
6400,0.364179084,0.186046962,0.328363882,0.274597173,NA,NA,1.46401275
6403,0.175054595,0.237627331,0.043301141,0.019312892,-0.413752401,-0.196248486,0.314576435
6414,0.589883745,0.350989406,0.063148812,0.060027667,-0.360682661,0.213002969,0.861200712
6415,0.161756339,0.052132913,0.132803904,0.050705048,0.41963594,0.246628571,0.328778403
6416,0.126603,0.092269881,0.184952148,0.06172996,0.771011479,0.944942977,0.980474375
6417,0.321090012,0.230146228,0.166322084,0.21288157,-0.630346827,-0.068900946,0.894427191
6429,0.803372037,0.518459575,0.289699956,0.112365519,0.473333115,0.66071854,1.424000624
6432,0.624250964,0.176351061,0.276364866,0.263385505,-0.718068816,-0.745375927,0.758287544
6433,0.264378876,0.317581016,0.262851966,0.116606462,-0.718068816,-0.745375927,0.581523553
6434,0.170789221,0.25512216,0.208422066,0.116402589,-0.718068816,-0.745375927,0.980008503
6435,0.291955508,0.183335605,0.47956475,0.070809672,-0.733048703,-0.860894497,0.763762616
6437,0.269205903,0.276089983,0.068213435,0.017169695,0.05656902,-0.566932005,1.154700538
6439,0.191125414,0.07085297,0.152009386,0.206317984,0.227947957,0.754670084,0.493288286
6456,0.267102675,0.336034078,0.164405371,0.177642326,-0.016660667,0.879697102,0.602771377
6459,0.57766128,0.091104563,0.132388209,0.227509644,0.041589133,-0.682450574,0.740802186
6460,1.31858401,1.234223548,0.895030289,0.398532628,-1.217361719,-0.786734255,2.359136242
6469,0.392447355,0.114869394,0.326620898,0.265397655,-0.119362542,0.087703552,0.478713554
6471,0.125325402,0.386858932,0.457744732,0.212632508,0.21296807,0.639151515,1.020620726
6478,0.3747941,0.578867657,0.086170752,0.003528022,-0.615366941,0.046617623,1.125610945
6479,NA,NA,NA,NA,-0.20708453,-0.58877143,0.5
6480,0.394616618,0.159028979,0.089087028,0.188284719,0.144291008,0.109542976,0.316227766
6481,0.210765979,0.116135727,0.058549275,0.077464397,1.006650832,0.96446188,0.41726148
6483,0.633147604,0.654419728,0.203044839,0.020726142,0.771011479,0.944942977,0.495479566
6486,0.551986245,0.459070776,0.101438449,0.222628256,0.159270895,0.225061546,1.520690633
6488,0.070964035,0.322827059,0.192887399,0.026734558,0.991670946,0.848943311,1.89076704
6496,0.373005936,0.219822925,0.177424801,0.114551821,-0.091348345,0.090024074,1.122019862
6502,0.584119978,0.288408416,0.380151746,0.122429369,0.492378042,0.807584983,1.114300977
6507,0.447115296,0.205156815,0.35503106,0.118420017,0.144291008,0.109542976,1.651117947
6508,0.539476142,0.257190602,0.253268165,0.096993909,-0.016660667,0.879697102,0.683942818
6510,0.285428001,0.212354593,0.339390884,0.026662609,0.227947957,0.754670084,0.95127984
6517,0.347531482,0.165578582,0.282413671,0.143286861,-0.087283305,0.121371947,1.471960144
6519,0.210668512,0.095654085,0.128094695,0.080990969,1.006650832,0.96446188,1.068188018
6529,0.858966196,0.381024674,0.309073239,0.20186162,-1.713366118,-0.827820183,0.883883476
6531,0.184559409,0.172775893,0.222418241,0.062677529,0.422924445,0.246900971,1.018503805
6533,0.14259317,0.061619548,0.058141299,0.062049127,0.178315822,0.371927989,0.557150488
6536,0.033207343,0.152638159,0.190314888,0.009414295,1.006650832,0.96446188,0.93705923
6539,0.11235877,0.06321837,0.238252213,0.014260362,0.06063406,-0.535584131,0.763762616
6542,0.530250292,0.196465325,0.24336413,0.167668055,0.144291008,0.109542976,0.75055535
6543,0.104738095,0.165748403,0.144725592,0.086384524,0.144291008,0.109542976,0.396862697
6546,0.174464628,0.450713949,0.152262002,0.093044727,-0.729760198,-0.860622097,1.040833
6549,1.403871506,0.689248947,0.736211321,0.366920799,0.42370098,0.277976445,1.870828693
6550,0.06114766,0.216893091,0.098626141,0.069508906,0.918928844,0.287986899,1.322875656
6551,0.7056269,0.553703955,0.183954916,0.127899773,-0.007691397,0.735151182,2.474402285
6555,0.440188511,0.39005544,0.09784386,0.122483208,-0.016660667,0.879697102,0.994029797
6556,0.411918151,0.022309504,0.061878849,0.280931175,0.21296807,0.639151515,0.321455025
6557,NA,NA,NA,NA,-0.222064417,-0.704289999,1.376892637
6558,0.527928469,0.692925257,0.449764423,0.103862434,-1.496771692,-0.955167723,1.796988221
6559,0.497620511,0.139299499,0.030941939,0.196307972,0.756031592,0.829424408,0.794175224
6561,NA,NA,NA,NA,0.144291008,0.109542976,1.520690633
6565,0.341576613,0.227310346,0.139448933,0.058463079,-0.20301949,-0.557423556,0.440170422
6568,0.565328861,0.326795004,0.129329869,0.174715453,-0.369981782,-0.04733392,0.758287544
6569,0.169586857,0.16683925,0.103954615,0.184899831,-0.003626357,0.766499055,0.288675135
6573,0.6533181,0.350277572,0.201403976,0.213759947,-0.072303419,0.236890517,1.685724374
6575,0.548723758,0.281815257,0.233152163,0.145794492,0.305242683,-0.660611149,1.205404496
6578,0.145843233,0.080956906,0.09459567,0.128365651,0.492378042,0.807584983,0.688446318
6580,0.202330839,0.216779996,0.110814547,0.112957063,0.144291008,0.109542976,0.55634864
6583,0.813570296,0.048092169,0.689479641,0.194109416,0.728017396,0.827103886,0.702673466
6587,0.190514481,0.065154898,0.272053016,0.013784825,-0.615366941,0.046617623,0.5204165
6599,0.665426653,0.159868117,0.68077756,0.156316363,0.404656054,0.131110002,0.570087713
6601,0.33969461,0.100295827,0.188115795,0.039108402,1.006650832,0.96446188,1.107334853
6602,0.648049073,0.351089126,0.339972478,0.198782852,0.125246082,-0.037323466,2.049970964
6605,0.064407692,0.134488545,0.058017211,0.065058921,0.129311121,-0.005975593,0.646602844
6606,0.071699438,0.091351041,0.030677909,0.080315847,-0.634411867,-0.100248819,0.25
6609,0.322942651,0.483565398,0.607196472,0.176728668,0.144291008,0.109542976,0.866025404
6614,0.144802395,0.08317231,0.297243137,0.06871094,0.144291008,0.109542976,0.645497224
6620,0.926621523,0.116646828,0.179072122,0.68894702,-1.58042864,-1.600294831,2.043281674
6627,0.185987275,0.550371361,0.286298579,0.352491247,-0.135118964,-0.058890492,2.357258294
6628,0.168285859,0.293943662,0.156091515,0.13919649,0.110266195,-0.152842036,0.570087713
6630,0.536518936,0.093899855,0.192034056,0.184973892,0.21296807,0.639151515,0.476095229
6631,0.252247712,0.243171415,0.112257535,0.088458996,0.026609246,-0.797969143,0.338853108
6635,0.307726633,0.145154249,0.048472056,0.105450935,-0.116074037,0.087975951,0.377964473
6639,0.390237408,0.397896952,0.407775468,0.092917248,0.987605906,0.817595437,1.029541333
6640,0.533691724,0.446749496,0.264763363,0.075295409,0.144291008,0.109542976,0.846300774
6645,NA,NA,NA,NA,0.918928844,0.287986899,1.157377989
6648,0.677474305,0.284858027,0.184893758,0.21054607,-0.335956969,0.215051092,0.502991054
6652,1.32319124,0.973580912,0.320636933,0.466764262,-1.771615918,0.734327493,2.081932863
6653,0.221217914,0.07848657,0.035322759,0.034512943,1.006650832,0.96446188,0.619619699
6656,NA,NA,NA,NA,0.903948957,0.17246833,1.108677891
6663,0.386791292,0.244619186,0.1649163,0.088968929,0.21296807,0.639151515,1.89076704
6666,0.125757897,0.130608492,0.138865441,0.030971194,0.991670946,0.848943311,2
6668,0.799091519,0.655550179,0.260668907,0.162543372,-0.457703771,-0.723808902,1.069044968
6670,0.263100827,0.154369619,0.185561726,0.09105625,-0.615366941,0.046617623,0.651920241
6671,0.340469644,0.180619915,0.285690811,0.112993865,-0.369981782,-0.04733392,0.25
6678,0.78160801,0.307515194,0.281954876,0.185881067,-0.355001895,0.068184649,0.866025404
6679,NA,NA,NA,NA,-0.222064417,-0.704289999,1.673320053
6682,NA,NA,NA,NA,-1.214073215,-0.786461855,1.892969449
6688,0.938921676,1.27106434,1.201753558,0.238162136,-0.968688056,-0.880413399,1.541103501
6689,0.468484109,0.852633685,0.311522717,0.058193176,-1.874317793,-0.057666057,1.281275406
6691,0.179725895,0.071405709,0.071354876,0.040455903,0.041589133,-0.682450574,0.463980364
6692,0.121852,0.127012621,0.077583206,0.018769587,0.129311121,-0.005975593,0.250998008
6694,0.517744609,0.212454865,0.192223182,0.151839313,0.751966552,0.798076535,0.83452296
6698,0.367679786,0.394025252,0.199318566,0.06167814,0.246992883,0.901536527,0.846785365
6705,0.106218505,0.308384995,0.284017088,0.05609284,0.125246082,-0.037323466,0.40824829
6718,0.169736354,0.259467572,0.197650071,0.034146981,-0.703088929,-0.629857358,0.581523553
6719,0.507349782,0.375503328,0.680345044,0.180469473,0.301954178,-0.660883548,0.63620901
6722,0.320029308,0.121565317,0.371151792,0.204684624,-0.355001895,0.068184649,1.8516402
6724,0.62126556,0.143291542,0.531004754,0.05415997,-0.119362542,0.087703552,0.577350269
6725,0.670092464,0.256102927,0.092802813,0.336093049,-0.603675559,0.161863794,0.54160256
6728,0.394729452,0.276238379,0.286735469,0.15767796,-0.457703771,-0.723808902,0.612372436
6732,0.276238045,0.148284467,0.368416094,0.203874741,0.903948957,0.17246833,1.892969449
